"","LINEUPS","MIN","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","+/-"
"1258",".T. Warren, .J. Jackson, .M. Bridges, .D. Melton, .D. Ayton",55,115,44,99,14,30,13,18,10,37,47,30,13,17,10,7,24,13,0
"1259",".T. Young, .B. Lopez, .B. Bogdanovic, .S. Larkin, .M. Brown",54,129,44,89,8,17,33,43,16,35,51,29,14,6,3,6,26,30,27
"1260",".T. Young, .B. Lopez, .B. Bogdanovic, .S. Larkin, .S. Karasev",59,130,48,97,9,22,25,35,8,31,39,32,21,15,2,3,16,25,-9
"1261",".T. Young, .B. Lopez, .W. Ellington, .D. Sloan, .B. Bogdanovic",155,312,120,265,21,59,51,63,21,106,127,66,41,24,15,21,54,52,-21
"1262",".T. Young, .C. Joseph, .B. Bogdanovic, .V. Oladipo, .D. Sabonis",89,202,81,156,20,54,20,30,14,57,71,46,30,13,7,14,37,31,-4
"1263",".T. Young, .C. Joseph, .B. Bogdanovic, .V. Oladipo, .M. Turner",330,730,271,591,68,181,120,148,75,251,326,135,92,70,35,42,111,135,79
"1264",".T. Young, .C. Joseph, .D. McDermott, .D. Sabonis, .A. Holiday",87,202,78,155,16,45,30,35,22,62,84,53,33,24,9,7,42,35,25
"1265",".T. Young, .D. Collison, .B. Bogdanovic, .V. Oladipo, .D. Sabonis",499,1158,447,908,95,253,169,209,87,331,418,256,131,111,26,57,161,182,89
"1266",".T. Young, .D. Collison, .B. Bogdanovic, .V. Oladipo, .M. Turner",1251,2769,1074,2213,281,666,340,445,201,826,1027,637,353,251,161,140,426,450,88
"1267",".T. Young, .D. Collison, .C. Joseph, .B. Bogdanovic, .M. Turner",112,243,93,203,22,66,35,41,20,73,93,61,20,24,9,10,37,46,36
"1268",".T. Young, .D. Collison, .L. Stephenson, .B. Bogdanovic, .M. Turner",80,159,59,138,16,44,25,28,10,55,65,40,20,13,8,9,27,24,-12
"1269",".T. Young, .D. Collison, .L. Stephenson, .C. Joseph, .D. Sabonis",55,123,48,92,8,21,19,23,15,28,43,30,17,13,6,3,30,16,4
"1270",".T. Young, .D. Collison, .W. Matthews, .B. Bogdanovic, .M. Turner",326,722,261,554,82,200,118,148,49,207,256,177,96,55,38,29,121,126,-5
"1271",".T. Young, .J. Teague, .P. George, .G. Robinson III, .M. Turner",376,869,324,653,76,185,145,182,51,282,333,202,106,71,54,40,107,162,47
"1272",".T. Young, .L. Stephenson, .C. Joseph, .B. Bogdanovic, .D. Sabonis",87,162,66,146,15,41,15,25,16,48,64,39,25,11,3,6,44,34,-39
"1273",".T. Young, .L. Stephenson, .C. Joseph, .V. Oladipo, .D. Sabonis",116,257,98,210,18,51,43,55,33,88,121,51,31,24,5,19,48,53,26
"1274",".T. Young, .L. Stephenson, .C. Joseph, .V. Oladipo, .M. Turner",82,178,66,142,13,43,33,43,19,53,72,36,23,16,5,7,27,36,6
"1275",".T. Young, .T. Evans, .C. Joseph, .D. McDermott, .D. Sabonis",178,438,172,326,32,81,62,85,47,136,183,106,42,29,8,18,72,86,91
"1276",".T. Young, .T. Evans, .D. Collison, .B. Bogdanovic, .M. Turner",260,616,238,454,60,134,80,98,39,179,218,160,90,63,37,29,102,104,57
"1277",".T. Young, .W. Matthews, .C. Joseph, .B. Bogdanovic, .M. Turner",97,198,78,184,18,53,24,33,22,64,86,46,25,21,12,14,30,33,-25
"1278",".V. Carter, .K. Bazemore, .A. Len, .D. Bembry, .J. Adams",52,126,48,105,17,51,13,22,13,36,49,32,14,9,6,4,26,25,9
"1279",".V. Carter, .K. Bazemore, .A. Len, .T. Prince, .T. Young",102,222,81,200,32,88,28,41,25,66,91,48,31,17,15,13,47,48,-49
"1280",".V. Carter, .M. Conley, .M. Gasol, .J. Green, .J. Ennis III",74,153,48,103,17,49,40,47,11,50,61,31,21,16,8,5,31,38,24
"1281",".V. Carter, .T. Allen, .M. Conley, .M. Gasol, .J. Green",166,374,134,280,49,97,57,71,35,112,147,87,39,28,17,20,64,64,47
"1282",".V. Carter, .Z. Randolph, .M. Conley, .M. Gasol, .J. Ennis III",54,132,42,102,18,39,30,39,17,36,53,23,15,2,3,4,31,26,4
"1283",".V. Carter, .Z. Randolph, .M. Gasol, .J. Ennis III, .A. Harrison",65,131,46,104,11,32,28,35,12,39,51,26,12,9,6,7,16,29,10
"1284",".V. Carter, .Z. Randolph, .T. Allen, .M. Conley, .M. Gasol",71,157,59,133,11,42,28,34,25,43,68,36,18,14,7,7,29,30,19
"1285",".W. Barton, .G. Harris, .N. Jokic, .T. Lyles, .J. Murray",82,193,63,144,19,59,48,57,13,61,74,48,25,10,11,7,34,42,19
"1286",".W. Barton, .M. Plumlee, .G. Harris, .N. Jokic, .J. Murray",87,213,79,147,16,47,39,50,11,61,72,57,19,13,6,8,42,39,28
"1287",".W. Barton, .M. Plumlee, .G. Harris, .T. Lyles, .J. Murray",55,120,41,91,13,34,25,36,13,39,52,25,26,11,8,6,27,26,13
"1288",".W. Barton, .M. Plumlee, .N. Jokic, .M. Beasley, .J. Murray",71,168,69,138,15,40,15,16,16,50,66,46,24,8,7,5,18,31,-8
"1289",".W. Chandler, .D. Gallinari, .G. Harris, .N. Jokic, .E. Mudiay",207,514,195,366,53,134,71,89,33,144,177,138,56,31,7,15,78,74,18
"1290",".W. Chandler, .D. Gallinari, .G. Harris, .N. Jokic, .J. Murray",69,175,63,121,17,48,32,36,11,48,59,37,15,13,2,6,19,34,32
"1291",".W. Chandler, .D. Gallinari, .W. Barton, .J. Nurkic, .E. Mudiay",71,146,53,129,8,26,32,46,22,55,77,19,23,6,11,14,30,37,-17
"1292",".W. Chandler, .G. Harris, .N. Jokic, .T. Lyles, .J. Murray",69,154,58,120,16,43,22,27,18,46,64,39,25,11,7,10,32,27,14
"1293",".W. Chandler, .J. Butler, .M. Muscala, .B. Simmons, .L. Shamet",68,163,59,125,22,51,23,31,18,57,75,44,21,9,4,5,31,27,22
"1294",".W. Chandler, .M. Plumlee, .G. Harris, .N. Jokic, .J. Murray",182,400,155,320,34,99,56,66,41,133,174,96,60,27,22,15,55,74,19
"1295",".W. Chandler, .W. Barton, .G. Harris, .N. Jokic, .J. Murray",298,754,285,563,94,226,90,112,71,183,254,181,94,52,21,29,108,121,42
"1296",".W. Chandler, .W. Barton, .M. Plumlee, .G. Harris, .J. Murray",78,186,75,139,18,42,18,25,11,53,64,41,21,14,9,6,26,27,12
"1297",".W. Ellington, .K. Olynyk, .J. Winslow, .J. Richardson, .B. Adebayo",144,315,119,256,40,103,37,47,29,113,142,88,39,25,18,12,61,55,59
"1298",".W. Ellington, .K. Olynyk, .T. Johnson, .J. Winslow, .J. Richardson",58,123,44,108,20,52,15,18,11,47,58,27,17,11,7,8,26,25,13
"1299",".W. Ellington, .R. Jackson, .A. Drummond, .T. Maker, .B. Brown",60,134,52,108,17,43,13,17,10,46,56,34,20,10,9,11,24,16,17
"1300",".W. Matthews, .H. Barnes, .D. Powell, .Y. Ferrell, .D. Smith Jr.",127,294,102,213,35,92,55,67,16,85,101,56,32,31,8,13,59,61,18
"1301",".W. Matthews, .H. Barnes, .S. Mejri, .D. Smith Jr., .M. Kleber",56,126,49,106,18,42,10,17,10,43,53,27,16,11,11,10,25,15,8
"1302",".W. Matthews, .H. Barnes, .S. Mejri, .Y. Ferrell, .D. Smith Jr.",185,396,144,320,41,118,67,83,30,132,162,66,42,24,18,14,84,82,-15
"1303",".W. Matthews, .H. Barnes, .S. Mejri, .Y. Ferrell, .M. Kleber",64,128,51,117,15,41,11,17,18,44,62,28,10,9,6,4,23,22,17
"1304",".W. Matthews, .H. Barnes, .Y. Ferrell, .D. Smith Jr., .M. Kleber",66,132,49,130,16,50,18,25,12,47,59,19,15,10,9,11,34,27,-32
"1305",".Z. LaVine, .B. Portis, .K. Dunn, .D. Nwaba, .L. Markkanen",59,131,48,108,7,25,28,34,13,40,53,25,13,15,4,3,35,26,-13
"1306",".Z. LaVine, .B. Portis, .K. Dunn, .L. Markkanen, .C. Hutchison",57,118,44,114,13,38,17,24,20,34,54,25,16,10,6,5,24,22,-24
"1307",".Z. LaVine, .C. Felicio, .K. Dunn, .D. Nwaba, .L. Markkanen",68,131,51,117,7,27,22,33,13,49,62,26,23,10,9,9,29,23,-38
"1308",".Z. LaVine, .K. Dunn, .L. Markkanen, .W. Carter Jr., .C. Hutchison",84,158,63,149,11,35,21,22,12,59,71,36,33,15,6,13,22,25,-42
"1309",".Z. Pachulia, .A. Iguodala, .S. Curry, .K. Thompson, .D. Green",116,308,117,208,34,71,40,53,19,80,99,88,36,24,14,7,47,41,63
"1310",".Z. Pachulia, .B. Griffin, .R. Jackson, .R. Bullock, .B. Brown",61,116,39,102,12,41,26,32,10,47,57,25,19,5,4,10,25,28,-29
"1311",".Z. Pachulia, .I. Smith, .L. Galloway, .T. Maker, .L. Kennard",100,211,79,167,25,56,28,33,14,56,70,53,23,14,7,9,57,43,-19
"1312",".Z. Pachulia, .K. Durant, .S. Curry, .K. Thompson, .D. Green",946,2440,923,1745,292,665,302,356,179,724,903,709,318,189,110,74,320,358,341
"1313",".Z. Pachulia, .R. Felton, .D. Williams, .W. Matthews, .C. Parsons",103,219,76,166,18,58,49,61,24,70,94,42,26,13,5,13,38,50,-7
"1314",".Z. Pachulia, .R. Felton, .D. Williams, .W. Matthews, .D. Powell",56,101,36,92,8,29,21,23,12,43,55,19,20,8,1,2,29,17,-21
"1315",".Z. Pachulia, .S. Curry, .K. Thompson, .D. Green, .P. McCaw",175,429,164,337,61,133,40,43,39,129,168,129,59,37,14,22,66,53,45
"1316",".Z. Randolph, .B. Bogdanovic, .W. Cauley-Stein, .D. Fox, .J. Jackson",174,376,154,309,31,80,37,56,21,135,156,91,56,25,14,12,54,59,-23
"1317",".Z. Randolph, .C. Andersen, .M. Barnes, .M. Conley, .P. Hairston",52,102,39,87,5,20,19,24,12,26,38,18,13,5,3,5,17,24,-14
"1318",".Z. Randolph, .C. Andersen, .M. Barnes, .T. Allen, .J. Farmar",67,102,42,127,5,23,13,15,27,33,60,24,24,14,2,13,25,22,-40
"1319",".Z. Randolph, .G. Hill, .G. Temple, .B. Bogdanovic, .W. Cauley-Stein",144,292,114,249,21,67,43,57,33,83,116,62,44,16,13,12,58,64,-39
"1320",".Z. Randolph, .G. Hill, .G. Temple, .S. Labissiere, .D. Fox",134,265,109,240,22,49,25,30,27,92,119,51,42,16,15,13,57,46,-29
"1321",".Z. Randolph, .G. Hill, .W. Cauley-Stein, .B. Hield, .J. Jackson",59,99,40,100,9,27,10,14,10,38,48,19,20,11,2,7,16,15,-20
"1322",".Z. Randolph, .G. Temple, .B. Bogdanovic, .W. Cauley-Stein, .D. Fox",56,135,56,99,12,24,11,21,5,30,35,33,18,12,0,2,18,22,-8
"1323",".Z. Randolph, .K. Koufos, .B. Bogdanovic, .D. Fox, .J. Jackson",71,140,59,140,13,39,9,13,15,54,69,31,16,4,1,9,26,19,-14
"1324",".Z. Randolph, .M. Barnes, .M. Conley, .M. Gasol, .C. Lee",72,153,55,123,11,32,32,47,20,48,68,35,17,9,10,5,31,33,-7
"1325",".Z. Randolph, .M. Conley, .J. Green, .M. Gasol, .C. Lee",98,196,72,177,12,37,40,51,22,53,75,48,21,9,4,11,30,38,-12
"1326",".Z. Randolph, .T. Allen, .M. Conley, .J. Green, .M. Gasol",167,300,119,269,12,41,50,70,40,93,133,57,52,30,11,15,54,74,-43
"1327",".Z. Randolph, .T. Allen, .M. Conley, .M. Gasol, .C. Lee",261,519,202,450,28,73,87,105,55,166,221,132,61,49,12,28,87,97,32
"1328",".Z. Randolph, .T. Allen, .M. Gasol, .C. Lee, .M. Chalmers",83,152,61,135,6,21,24,31,16,46,62,37,24,14,6,5,35,31,-17
